159;Falácia de McNamara;falácia quantitativa, falácia Skittles;;Quando uma decisão é baseada apenas em observações quantitativas (ou seja, métricas, dados concretos, estatísticas) e todos os fatores qualitativos são ignorados.;Meça tudo o que pode ser medido facilmente. Desconsidere o que não pode ser medido facilmente. Presuma que o que não pode ser medido facilmente não é importante. Presuma que o que não pode ser medido facilmente não existe.;"É possível que certas decisões não tenham nenhum componente qualitativo ou que os componentes qualitativos sejam irrelevantes. Por exemplo, muitas vezes os vendedores ou lojas sofisticadas tentarão nos vender produtos ou serviços superfaturados que podemos obter em outro lugar por 1/2 do preço. Eles podem justificar seus preços mais altos com """"serviço"""", onde ninguém precisa de """"serviço"""" ao comprar papel higiênico. ";;;;Fatores qualitativos geralmente são medidos com um grau de subjetividade, o que significa que alguém pode atribuir um peso moral diferente a uma ideia com base em seus valores centrais. Considere isso antes de ser muito duro em seu julgamento das opiniões políticas ou religiosas dos outros. 
160;Pergunta sem sentido;;;Fazer uma pergunta que não pode ser respondida com nenhum tipo de significado racional. Este é o equivalente textual da divisão por zero.;Pergunta feita. A pergunta não tem sentido.;;;As respostas para nossas três perguntas sem sentido são 1) Norte, 2) espaço e energia fizeram sexo e 3) a resposta depende se o Céu tem lojas de donuts Krispy Kreme ou não.;;
;;;;;;;;;;
161;Vividez enganosa;;;Considera-se que um pequeno número de eventos dramáticos e vívidos supera uma quantidade significativa de evidências estatísticas.;O evento X dramático ou vívido ocorre (não combina com a maioria das evidências estatísticas). Portanto, é provável que ocorram eventos do tipo X.;Se os casos apresentados forem típicos da população em geral, nenhuma falácia é cometida.;;;;não deixe seu pessimismo ou otimismo obscurecer seus julgamentos sobre a realidade. 
162;Falácia de dados ausentes;falácia da informação ausente;;Recusar-se a admitir a ignorância da hipótese e/ou da conclusão, mas insistir que sua ignorância tem a ver com a falta de dados que validam tanto a hipótese quanto a conclusão.;A hipótese H é levantada. A Falha Fatal F é apontada. Em vez de mudar a hipótese para corresponder aos dados, é simplesmente assumido que deve haver dados ausentes que eliminarão a falha F.;quando os dados existem, especialmente quando são verificados empiricamente, mas você simplesmente não sabe o que são, é aceitável manter sua hipótese e admitir que não conhece os dados que faltam de antemão, mas você pode pegue. Por exemplo: John: O Sudário de Turim foi encontrado há muitos anos. Esta é a prova física de que Jesus existiu. Gil: Sabe, John, há muitas evidências contra a autenticidade disso. João: Sim? O que especificamente? Gil: Sinceramente, não sei os detalhes de cabeça, mas posso enviar um e-mail para você quando chegar em casa.;;;;Pense na falácia dos dados perdidos como ter quatro cartas de um royal flush e um sete de outro naipe. Você não tem um royal flush, na verdade, você tem uma mão essencialmente inútil. A diferença é que, com um baralho completo, sabemos que existe a carta para completar o royal flush. 
163;Falácia Modal (Escopo);falácia da lógica modal, má condicionalização, falácia da necessidade;;A lógica modal estuda as maneiras pelas quais as proposições podem ser verdadeiras ou falsas, sendo as mais comuns a necessidade e a possibilidade. Algumas proposições são necessariamente verdadeiras/falsas, e outras são possivelmente verdadeiras/falsas. Em suma, uma falácia modal envolve invalidar um argumento formal ao confundir o escopo do que é realmente necessário ou possível.;Uma afirmação condicional é feita usando uma verdade necessária. Portanto, chega-se à conclusão de que uma verdade possível é necessária sem declaração condicional.;"Esta é uma daquelas falácias que fariam você parecer tolo por criticar alguém, a menos que você esteja entre todos os filósofos acadêmicos. Na argumentação casual, muitas pessoas querem dizer """"possibilidade"""" e não """"necessidade"""". Lembre-se de oferecer aos outros uma interpretação caridosa de seus argumentos. ";;de acordo com o Artigo II da Constituição dos Estados Unidos, o presidente dos Estados Unidos deve ser um cidadão natural dos Estados Unidos, ter no mínimo 35 anos, ter residido nos Estados Unidos por 14 anos, e ser capaz de identificar uma cobra, um elefante e um jacaré.;;
;;;;;;;;;;
164;falácia moralista;falácia moral;;Quando a conclusão expressa o que é, baseado apenas no que se acredita que deveria ser, ou o que não é, baseado no que se acredita que não deveria ser. Isso é o oposto da falácia naturalista. Em seu artigo de 1957, Edward C. Moore definiu a falácia moralista como a afirmação de que os julgamentos morais são de uma ordem diferente dos julgamentos factuais. Ao longo dos anos, esse conceito foi simplificado para derivar um “é” de um “deveria”.;X deveria ser. Portanto, X é. X não deveria ser. Portanto, X não é. O adultério, assim como a mulherengo, é errado. Portanto, não temos tendência biológica para múltiplos parceiros sexuais. Explicação: Embora, moralmente falando, o adultério e a mulherengo possam ser errados, isso não tem relação com o aspecto biológico do desejo ou necessidade. Em outras palavras, o que não devemos fazer (de acordo com as normas morais) não é necessariamente o mesmo que somos biologicamente influenciados a fazer. Observe também que os julgamentos morais são mais comumente declarados como fatos (por exemplo, “paquerar é errado”) do que expressos como “deveres” (por exemplo, “paquerar deve ser errado”). Isso faz com que as pessoas confundam as falácias naturalista e moralista.;Certamente pode ser feito um argumento de que um dever é o mesmo que um ser, mas isso simplesmente não pode ser assumido.;;As falácias naturalista e moralista são muitas vezes confundidas com a falácia do apelo à natureza. Uma razão, talvez, seja porque o que é “natural” é outra maneira de dizer o que é, é. Mas com as falácias naturalista e moralista, a conclusão não precisa ser baseada no que é “natural”, só tem que ser baseado no que é. Por exemplo, Homens e mulheres devem ser iguais. Portanto, as mulheres são tão fortes quanto os homens e os homens são tão empáticos quanto as mulheres. Este é outro exemplo da falácia moralista, mas não um apelo à natureza.;;
;;;;;;;;;;
165;Movendo as traves;jogo de gravidade, levantar a barra, argumentar exigindo perfeição impossível [forma de];;Exigir de um oponente que ele aborde mais e mais pontos após o contra-argumento inicial ter sido satisfeito, recusando-se a conceder ou aceitar o argumento do oponente.;A questão A foi levantada e respondida adequadamente. A questão B é então levantada e respondida adequadamente. ..... A questão Z é então levantada e respondida adequadamente. (apesar de todas as questões respondidas adequadamente, o oponente se recusa a ceder ou aceitar o argumento.;Esta falácia não deve ser confundida com um argumento ou conjunto de argumentos, com múltiplas proposições inerentes ao argumento. A razão para a diferença entre esse tipo de argumento e a falácia de mover as traves é sutil, mas indicada por uma forte afirmação inicial (“tem que ser”, “deve”, “necessário para”, etc.) respondidas e/ou o que parecem ser objeções ad hoc que se seguem, eventualmente levando a um pedido impossível de prova.;;o nome “mover as traves” vem da analogia de chutar uma cesta de campo perfeita no futebol americano, apenas para que as traves sejam movidas em você. Isso seria muito injusto.;;
;;;;;;;;;;
166;Falácia de Comparações Múltiplas;comparações múltiplas, multiplicidade, problema de teste múltiplo, efeito de procurar em outro lugar;;"Afirmar que as tendências inesperadas que ocorrem apenas por acaso em um conjunto de dados com um grande número de variáveis são significativas. Em argumentos indutivos, sempre há uma chance de que a conclusão seja falsa, apesar da verdade das premissas. Isso geralmente é chamado de """"nível de confiança"""". Em qualquer estudo ou pesquisa, há um nível de confiança inferior a 100%. Se um nível de confiança for de 95%, um em cada 20 estudos semelhantes terá uma conclusão falsa. Se você fizer comparações múltiplas (no mesmo estudo ou comparar vários estudos), digamos 20 ou mais onde há um nível de confiança de 95%, é provável que você obtenha uma conclusão falsa. Isso se torna uma falácia quando essa conclusão falsa é vista como significativa em vez de uma probabilidade estatística. Essa falácia pode ser superada por técnicas e procedimentos de teste adequados que estão fora do escopo deste livro. ";De N estudos, A produziu o resultado X e B produziu o resultado Y. As manchetes de amanhã dizem: “Estudos mostram Y”. O nível de significância do estudo foi X. O estudo comparou múltiplas variáveis até que algum resultado significativo fosse encontrado.;Somente testes adequados e representação precisa dos resultados levariam a conclusões não falaciosas.;;em um grupo de 23 pessoas aleatórias, é mais provável que pelo menos duas pessoas do grupo façam aniversário no mesmo dia. Isso é chamado de paradoxo do aniversário e é um exemplo clássico da falácia das comparações múltiplas.;;
;;;;;;;;;;
167;falácia naturalista;falácia é-deveria, argumentando de é para deveria, falácia é-deveria;;Quando a conclusão expressa o que deveria ser, baseado apenas no que é, ou o que não deveria ser, baseado no que não é. Isso é muito comum, e a maioria das pessoas nunca vê problema com esse tipo de afirmação devido às normas sociais e morais aceitas. Isso ignora a razão e deixamos de perguntar por que algo que é, deveria ser assim. Isso é o oposto da falácia moralista. Um uso mais tradicional da falácia naturalista é cometido quando alguém tenta definir “bom” como algo diferente de si mesmo. O filósofo G. E. Moore (1873-1958) argumentou que é um erro tentar definir o conceito “bom” em termos de alguma propriedade natural (daí o nome “naturalista”). Definir o conceito de “bom”, argumentou Moore, é impossível, pois é um conceito simples, um conceito que não pode ser definido em termos de qualquer outro conceito. Nem todos os filósofos concordam que isso é uma falácia. Alguns argumentaram que termos éticos, como “bom”, podem ser definidos em termos naturais não éticos. Eles acreditam que os julgamentos éticos decorrem diretamente dos fatos, ou seja, é possível argumentar de um fato para um valor.;X é. Portanto, X deveria ser. X não é. Portanto, X não deveria ser. A homossexualidade é/deveria ser moralmente errada (propriedade moral) porque não é normal (propriedade natural). ou A homossexualidade não é normal (propriedade natural), portanto, é/deveria ser moralmente errado (propriedade moral). Explicação: Se analisarmos isso, podemos dizer que a alegação é que a homossexualidade (X) não é normal (X não é). Estamos argumentando que a homossexualidade é moralmente errada (X não deveria ser) porque não é normal (X não é). A alegação de que a homossexualidade não é normal é baseada na definição de normalidade como “ocorrência comum”. Podemos ver a falha nessa argumentação por meio de uma analogia simples: mentir, trapacear e roubar são normais (no sentido de que a maioria das pessoas faz isso em algum momento de suas vidas), mas isso não torna essas ações moralmente boas.;Às vezes, nossa moralidade estará de acordo com o que é – mas se estivermos justificando uma ação moral, precisamos usar algo além de simplesmente o que é.;;As falácias naturalista e moralista são muitas vezes confundidas com a falácia do apelo à natureza. Uma razão, talvez, seja porque o que é “natural” é outra maneira de dizer o que é, é. Mas com as falácias naturalista e moralista, a conclusão não precisa ser baseada no que é “natural”, só tem que ser baseado no que é. Por exemplo, Como as guerras ocorreram desde o início da história registrada, elas não podem ser moralmente erradas. Este é outro exemplo da falácia naturalista, mas não um apelo à natureza. Imagem de compartilhamento de mídia social: arraste e solte-a em sua área de trabalho para usar livremente em mídia social ou apenas compartilhe esta página.;;
